Brand,url,title,Network,Price,doc_id,raw_html,Condition,Model,Memory,Bundled Items
Samsung,"https://www.bonanza.com/listings/Samsung-Galaxy-S3-16GB-US-Cellular-Black-White-/443271604
",Samsung Galaxy S3 16GB US Cellular (Black/White),Unlocked,79.49,103,.,fair, Galaxy S,16,
Samsung,"https://www.bonanza.com/listings/Samsung-Galaxy-s4-16GB-Boost-Mobile-4G-Lte-White-Blue-Black-Fair-Condition/485803889
",SAMSUNG GALAXY s4 16GB BOOST MOBILE 4G LTE White blue black Fair condition,Unlocked,999.0,104,.,fair, Galaxy S4,16,
Samsung,"https://www.bonanza.com/listings/Used-Samsung-Galaxy-Core-Prime-SM-S820L-GP-Tracfone-Clean-ESN-Grey-8GB-Fair-840/499138176
",Used Samsung Galaxy Core Prime SM-S820L GP Tracfone Clean ESN Grey 8GB Fair 840,Unlocked,29.92,105,.,fair, Galaxy S,1.0,
Samsung,"https://www.bonanza.com/listings/Straight-Talk-Samsung-Centura-SCH-S738C-With-Case/491691501
",Straight Talk Samsung Centura SCH-S738C With Case,Unlocked,23.23,106,.,fair,Centura,16.0,
Samsung,"https://www.bonanza.com/listings/Unlocked-Samsung-Galaxy-S7-32GB-for-Verizon-Black-SM-G930V-4G-LTE/496713891
",Unlocked Samsung Galaxy S7 32GB for Verizon Black - SM - G930V - 4G LTE,Unlocked,149.6,107,.,fair, Galaxy S7,32,
Samsung,"https://www.bonanza.com/listings/Samsung-SGH-T349-Silver-T-Mobile-Cellular-Phone-Good-Very-Good-Condition-/528646654
",Samsung SGH-T349 - Silver (T-Mobile) Cellular Phone * Good/Very Good Condition *,T-Mobile,17.62,108,.,fair,SGH-T349,8,
Samsung,"https://www.bonanza.com/listings/Icy-Cool-Mint-Blue-Unlocked-Samsung-S8-More-/528999763
",Icy Cool Mint Blue Unlocked Samsung S8 & More!!,Unlocked,579.99,109,.,fair,Galaxy S8,64,
Samsung,"https://www.bonanza.com/listings/Unlocked-Galaxy-S7-G930V-G930U-Verizon-At-T-T-MOBILE-Straight-Talk-9-9-10-9000/527532032
",UNLOCKED GALAXY S7 G930V G930U VERIZON AT&T T-MOBILE STRAIGHT TALK 9.9/10 9000,Unlocked,230.0,110,.,fair, Galaxy S7,32,
Samsung,"https://www.bonanza.com/listings/Samsung-SCH-R455C-Black-Net10-Cellular-Phone-Very-Good-Condition-/528646656
",Samsung SCH R455C - Black (Net10) Cellular Phone * Very Good Condition *,Unlocked,14.68,111,.,fair,SCH-R455c,16,
Samsung,"https://www.bonanza.com/listings/Samsung-Galaxy-Grand-Duos-GT-i9082-AT-T-Smartphone-White/525340841
",Samsung Galaxy Grand Duos GT-i9082 AT&T Smartphone - White,AT&T,19.95,114,.,fair,GT-i9082,8,
Samsung,"https://www.bonanza.com/listings/Mint-Sharp-Edged-Unlocked-Samsung-Galaxy-S6-Edge-32GB-Gold-AT-T-Smartphone-M/503502494
",Mint Sharp Edged Unlocked Samsung Galaxy S6 Edge 32GB - Gold AT&T Smartphone & M,Unlocked,314.99,115,.,fair,Galaxy S6 Edge Plus,32,
Samsung,"https://www.bonanza.com/listings/Gold-Galaxy-S7-G930T-T-MOBILE-Metro-Pcs-Straight-Talk-Bad-Camera-8-10-3029/528948851
",GOLD GALAXY S7 G930T T-MOBILE METRO PCS STRAIGHT TALK BAD CAMERA 8/10 3029,T-Mobile,195.0,116,.,fair, Galaxy S7,32,
Samsung,"https://www.bonanza.com/listings/Samsung-Galaxy-S7-SM-G930V-32GB-Verizon-Factory-Unlocked-Android-Smartphone/463100244
",Samsung Galaxy S7 SM-G930V 32GB Verizon Factory Unlocked Android Smartphone,Unlocked,379.99,117,.,fair, Galaxy S7,32,
Samsung,"https://www.bonanza.com/listings/Barely-used-Samsung-Gear-S3-Frontier/527913507
",Barely used Samsung Gear S3 Frontier,Unlocked,250,119,.,fair,Gear S3,16.0,
Samsung,"https://www.bonanza.com/listings/Mint-Samsung-Galaxy-S6-Edge-Plus-32GB-Black-Unlocked-AT-T-T-Mobile-Smartphone/510328177
",Mint Samsung Galaxy S6 Edge Plus 32GB Black Unlocked AT&T T-Mobile Smartphone,Unlocked,316.75,120,.,fair,Galaxy S6 Edge Plus,32.0,"Adaptor, Cable"
Samsung,"https://www.bonanza.com/listings/Samsung-Galaxy-Note-5-SM-N920W8-32GB-Black-Unlocked-Smartphone-30-Days-Warranty/507101998
",Samsung Galaxy Note 5 SM-N920W8 32GB Black Unlocked Smartphone 30 Days Warranty,Unlocked,282.54,121,.,fair,Galaxy Note 5,32,
Samsung,"https://www.bonanza.com/listings/Unlocked-Galaxy-S7-G930U-G930V-At-T-T-MOBILE-Straight-Talk-Gsm-9-10-9000/527532801
",UNLOCKED GALAXY S7 G930U / G930V AT&T T-MOBILE STRAIGHT TALK GSM 9/10 9000,Unlocked,225.0,122,.,fair, Galaxy S7,32,
Samsung,"https://www.bonanza.com/listings/Samsung-Galaxy-Mega-6-3-SPH-L600-16GB-SPRINT-448/522340892
",Samsung Galaxy Mega 6.3 SPH-L600 - 16GB SPRINT /448,Sprint,138.55,123,.,fair, Galaxy Mega,16.0,
Samsung,"https://www.bonanza.com/listings/Samsung-Galaxy-S6-Edge-SM-G925W8-64GB-White-Pearl-Unlocked-Smartphone-Warranty/507102007
",Samsung Galaxy S6 Edge SM-G925W8 - 64GB White Pearl Unlocked Smartphone Warranty,Unlocked,251.8,124,.,fair, Galaxy S6 edge,32,
Samsung,"https://www.bonanza.com/listings/Samsung-Galaxy-SIII-SCH-I535-16GB-Blue-Verizon-Smartphone-unlocked-free-acesorie/456494693
",Samsung Galaxy SIII SCH-I535 16GB Blue Verizon Smartphone unlocked free acesorie,Unlocked,74.99,125,.,fair,Galaxy S3,16,
Samsung,"https://www.bonanza.com/listings/Samsung-Convoy-SCH-U640-Gray-Verizon-Cellular-Phone-Very-Good-Condition-/521168786
",Samsung Convoy SCH-U640 - Gray (Verizon) Cellular Phone * Very Good Condition *,Verizon,16.64,126,.,fair,Convoy SCH-U640,32,
Samsung,"https://www.bonanza.com/listings/Mint-Samsung-Galaxy-Note-4-SM-N910V-Verizon-Factory-Unlocked-Works-WORLD-WIDE/522281506
",Mint Samsung Galaxy Note 4 SM-N910V Verizon Factory Unlocked Works WORLD WIDE,Unlocked,158.35,127,.,fair, Galaxy Note 4,32,"Adapter, Cable"
Samsung,"https://www.bonanza.com/listings/Samsung-Mobile-Omnia-II-Broadband-Smartphone-Verizon-Wireless-Windows-SCH-i920/487729226
",Samsung Mobile Omnia II Broadband Smartphone Verizon Wireless Windows SCH-i920,Verizon,36.03,128,.,fair,SCH-i920,16,
Samsung,"https://www.bonanza.com/listings/Samsung-Galaxy-S6-Edge-SM-G925W8-64GB-Black-Unlocked-Smartphone-Warranty/507102001
",Samsung Galaxy S6 Edge SM-G925W8 - 64GB Black Unlocked Smartphone Warranty,Unlocked,236.35,129,.,fair, Galaxy S6 edge,32,
Samsung,"https://www.bonanza.com/listings/Samsung-SCH-U430-Silver-Verizon-Cellular-Phone/521168777
",Samsung SCH-U430 - Silver (Verizon) Cellular Phone,Verizon,11.74,130,.,fair,SCH-U430,8.0,
Samsung,"https://www.bonanza.com/listings/Mint-Samsung-Galaxy-Note-4-SM-N910V-Verizon-Unlocked-Works-World-Wide-White/522281520
",Mint Samsung Galaxy Note 4 SM-N910V Verizon Unlocked Works WORLD WIDE WHITE,Unlocked,168.25,131,.,fair, Galaxy Note 4,32,"Adapter, Cable"
Samsung,"https://www.bonanza.com/listings/Unlocked-Samsung-Galaxy-S7-G930A-At-T-T-MOBILE-Straight-Talk-Excellent-9-9-10/521963093
",UNLOCKED SAMSUNG GALAXY S7 G930A AT&T T-MOBILE STRAIGHT TALK EXCELLENT 9.9/10,Unlocked,255.0,132,.,fair, Galaxy S7,32,
Samsung,"https://www.bonanza.com/listings/Samsung-Snap-SCH-U340-Blue-Verizon-Cellular-Phone-Good-Condition-/521168785
",Samsung Snap SCH-U340 - Blue (Verizon) Cellular Phone * Good Condition *,Verizon,11.74,133,.,fair,Snap SCH-U340,8.0,
Samsung,"https://www.bonanza.com/listings/Samsung-Gravity-2-SGH-T469-T-Mobile-Slider-QWERTY-Camera-Cellular-Phone/529655781
",Samsung Gravity 2 SGH-T469 - (T-Mobile) - Slider QWERTY Camera Cellular Phone,T-Mobile,17.82,134,.,fair, Focus 2,1.0,
Samsung,"https://www.bonanza.com/listings/Samsung-Galaxy-S5-16GB-Shimmery-White-Unlocked-Smartphone/527064632
",Samsung Galaxy S5 - 16GB - Shimmery White (Unlocked) Smartphone,Unlocked,140,135,.,fair,Galaxy S5,16.0,
Samsung,"https://www.bonanza.com/listings/Samsung-SGH-A817-Gray-AT-T-Cellular-Phone/521168795
",Samsung SGH-A817 - Gray (AT&T) Cellular Phone,AT&T,11.74,136,.,fair,Solstice II SGH-A817,16,
Samsung,"https://www.bonanza.com/listings/Near-Mint-Unlocked-Verizon-Samsung-Galaxy-S6-Edge-32GB-Wonderful-White-Smart/504495056
",Near Mint Unlocked Verizon Samsung Galaxy S6 Edge 32GB - Wonderful White Smart,Unlocked,269.99,137,.,fair, Galaxy S6 edge,32,
Samsung,"https://www.bonanza.com/listings/Mint-Samsung-Galaxy-S6-SM-G920V-64GB-Verizon-Unlocked-LTE-Smartphone-White/528953504
",Mint Samsung Galaxy S6 SM-G920V 64GB Verizon Unlocked LTE Smartphone White,Unlocked,153.4,138,.,fair, Galaxy S6,64,
Samsung,"https://www.bonanza.com/listings/Samsung-Intensity-SCH-U450-Red-Verizon-Cellular-Phone-Good-Condition-/521168791
",Samsung Intensity SCH-U450 - Red (Verizon) Cellular Phone * Good Condition *,Verizon,12.72,139,.,fair,Intensity SCH-U450,8.0,
Samsung,"https://www.bonanza.com/listings/Samsung-Cell-Phone-Sm-g930t/515614321
",Samsung Cell Phone Sm-g930t,Unlocked,329.0,140,.,fair, Galaxy S7,32,
Samsung,"https://www.bonanza.com/listings/Samsung-Galaxy-S-III-SGH-I747-16GB-Blue-AT-T-Smartphone/522525071
","Samsung Galaxy S III SGH-I747 - 16GB -Blue, AT&T Smartphone",AT&T,79.95,141,.,fair,Galaxy S3,16,
Samsung,"https://www.bonanza.com/listings/Samsung-Gusto-2-SCH-U365-Charcoal-Gray-Verizon-Cellular-Phone/521168779
",Samsung Gusto 2 SCH-U365 - Charcoal Gray (Verizon) Cellular Phone,Verizon,10.76,142,.,fair,Gusto 2 SCH-U365,8.0,
Samsung,"https://www.bonanza.com/listings/Samsung-Galaxy-S4-16GB-US-Cellular-Black-White-/443271606
",Samsung Galaxy S4 16GB US Cellular (Black/White),Unlocked,79.49,143,.,fair, Galaxy S4,16,
Samsung,"https://www.bonanza.com/listings/Mint-Samsung-Galaxy-S5-SM-G900A-16GB-White-Unlocked-16MP-5-1-OLED-Heart-monitor/511552187
","Mint Samsung Galaxy S5 SM-G900A 16GB White Unlocked 16MP 5.1"" OLED Heart monitor",Unlocked,169.95,144,.,fair, Galaxy S5,16.0,
Samsung,"https://www.bonanza.com/listings/Samsung-Galaxy-S7-edge-SM-G935-32GB-Black-Onyx-Sprint-Smartphone/506634758
",Samsung Galaxy S7 edge SM-G935 - 32GB - Black Onyx (Sprint) Smartphone,Sprint,266.0,145,.,fair, Galaxy S7 edge,32,
Samsung,"https://www.bonanza.com/listings/Samsung-Cell-Phone-Sm-g930p/502060172
",Samsung Cell Phone Sm-g930p,Unlocked,329.0,146,.,fair, Galaxy S7,32,
Samsung,"https://www.bonanza.com/listings/Samsung-Galaxy-S-III-SGH-I747-16GB-Pebble-Blue-AT-T-Smartphone/530884733
",Samsung Galaxy S III SGH-I747 16GB Pebble Blue (AT&T) Smartphone,AT&T,29.69,147,.,fair,Galaxy S3,16,
Samsung,"https://www.bonanza.com/listings/Samsung-Galaxy-S6-Edge-SM-G925W8-32GB-White-Pearl-Unlocked-30-Days-Warranty-16/512264213
",Samsung Galaxy S6 Edge SM-G925W8 - 32GB White Pearl Unlocked 30 Days Warranty 16,Unlocked,220.32,148,.,fair, Galaxy S6 edge,32,
Samsung,"https://www.bonanza.com/listings/Lot-Of-5-Unlocked-Galaxy-S7-G930V-G930U-At-T-T-MOBILE-Straight-Talk-9000/525439141
",LOT OF 5 UNLOCKED GALAXY S7 G930V G930U AT&T T-MOBILE STRAIGHT TALK 9000,Unlocked,1050.0,149,.,fair, Galaxy S7,32,
Samsung,"https://www.bonanza.com/listings/Excellent-Samsung-Galaxy-S4-Mini-I257-16GB-Black-Mist-AT-T-Unlocked-Android/530928018
",Excellent Samsung Galaxy S4 Mini I257 16GB Black Mist (AT&T + Unlocked) Android,Unlocked,79.99,150,.,fair, Galaxy S4 Mini,16,
Samsung,"https://www.bonanza.com/listings/Samsung-SPH-A310-Red-GreatCall-Cellular-Phone-Good-Excellent-Condition-/528646905
",Samsung SPH-A310 - Red (GreatCall) Cellular Phone * Good/Excellent Condition *,Unlocked,17.62,151,.,fair,SPH-A760,16.0,
Samsung,"https://www.bonanza.com/listings/Excellent-Mint-Orchid-Gray-US-Cellular-Samsung-Galaxy-s8-More-/521270045
",Excellent Mint Orchid Gray US Cellular Samsung Galaxy s8 & More!!,Unlocked,534.99,152,.,fair,Galaxy S8,64,
Samsung,"https://www.bonanza.com/listings/Samsung-SGH-A637-White-AT-T-Cellular-Phone/528646891
",Samsung SGH A637 - White (AT&T) Cellular Phone,AT&T,11.74,153,.,fair,SGH-A637,8,
Samsung,"https://www.bonanza.com/listings/Verizon-Wireless-Samsung-SCH-U740-Vcast-Music-Phone-BOX-ONLY/492497811
",Verizon Wireless Samsung SCH-U740 Vcast Music Phone BOX ONLY,Verizon,0.99,154,.,fair, Focus 2,1.0,
Samsung,"https://www.bonanza.com/listings/Samsung-SGH-D415-Phone-T-Mobile-Used-Condition/530252333
",Samsung SGH-D415 phone T-Mobile USED CONDITION,T-Mobile,12.86,155,.,fair, Focus 2,1.0,
Samsung,"https://www.bonanza.com/listings/Samsung-Galaxy-Note-3-SM-N900W8-32GB-Black-Unlocked-Smartphone-Freedom-SM-N900/522914608
",Samsung Galaxy Note 3 SM-N900W8 32GB Black (Unlocked) Smartphone Freedom SM-N900,Unlocked,147.2,156,.,fair, Galaxy Note 3,32,
Samsung,"https://www.bonanza.com/listings/Samsung-Galaxy-S5-SM-G900V-16GB-Shimmery-White-Verizon-Smartphone/530125223
",Samsung Galaxy S5 SM-G900V - 16GB - Shimmery White (Verizon) Smartphone,Verizon,175.0,157,.,fair, Galaxy S5,16,
Samsung,"https://www.bonanza.com/listings/Samsung-Galaxy-S5-SM-G900V-Latest-Model-16GB-Charcoal-Black-Verizon-/530125224
",Samsung Galaxy S5 SM-G900V (Latest Model) - 16GB - Charcoal Black (Verizon)...,Verizon,250.0,158,.,fair, Galaxy S5,16,"Glass Screen Protector, Charging Cord and Original Box"
Samsung,"https://www.bonanza.com/listings/Unlocked-Gold-Samsung-Galaxy-S7-G930A-At-T-T-MOBILE-Straight-Talk-Lcd-Burn-3013/522564942
",UNLOCKED GOLD SAMSUNG GALAXY S7 G930A AT&T T-MOBILE STRAIGHT TALK LCD BURN 3013,Unlocked,225.0,159,.,fair, Galaxy S7,32,
Samsung,"https://www.bonanza.com/listings/Mint-Unlocked-At-T-Samsung-Galaxy-Note-5-N920A-Gsm-64GB-4G-Lte-Clean-Imei-White/516411908
",MINT Unlocked AT&T Samsung Galaxy Note 5 N920A GSM 64GB 4G LTE Clean IMEI White,Unlocked,267.25,160,.,fair,Galaxy Note 5,64,
Samsung,"https://www.bonanza.com/listings/Samsung-Galaxy-Fame-/529848879
",Samsung Galaxy Fame.,Unlocked,145,161,.,fair,Galaxy Fame,16.0,
Samsung,"https://www.bonanza.com/listings/Nexus-S-SPH-D720-16GB-Black-Sprint-Smartphone-Very-Good-Condition-/529227601
",Nexus S SPH-D720 - 16GB - Black (Sprint) Smartphone * Very Good Condition *,Sprint,27.42,162,.,fair,Nexus S SPH-D720,16,
Samsung,"https://www.bonanza.com/listings/Samsung-SGH-X105-Tmobile-Phone-Used-in-good-condition/530252335
",Samsung SGH-X105 Tmobile Phone Used in good condition,T-Mobile,10.88,163,.,fair, Focus 2,1.0,
Samsung,"https://www.bonanza.com/listings/Samsung-Galaxy-Note-II-SPH-L900-16GB-Titanium-Gray-Sprint-Clean-IMEI-ESN/530388114
",Samsung Galaxy Note II SPH-L900 - 16GB - Titanium Gray (Sprint) Clean IMEI / ESN,Sprint,69.3,164,.,fair,Galaxy Note 2,16,
Samsung,"https://www.bonanza.com/listings/Used-Samsung-Galaxy-Tab-3-SM-T217A-At-T-Clean-Esn-Gsm-16GB-Good-Condition-EUY373/518231800
",Used Samsung Galaxy Tab 3 SM-T217A AT&T Clean ESN GSM 16GB Good Condition EUY373,AT&T,59.84,165,.,fair, Galaxy S,1.0,
Samsung,"https://www.bonanza.com/listings/Samsung-Galaxy-S4-Active-SGH-I537-Android-Smartphone-16gb-AT-T/520146803
",Samsung Galaxy S4 Active SGH-I537 Android Smartphone 16gb AT&T,AT&T,74.99,166,.,fair, Galaxy S4,16,
Samsung,"https://www.bonanza.com/listings/Samsung-Galaxy-Express-3/519310735
",Samsung Galaxy Express 3,Unlocked,45.0,168,.,fair,Galaxy Express,8,
Samsung,"https://www.bonanza.com/listings/Samsung-Galaxy-Admire-SCH-R820-1GB-White-Metro-Pcs-Clean-Imei-Esn/530408390
",Samsung Galaxy Admire SCH-R820 - 1GB - White (MetroPCS) Clean IMEI / ESN,Unlocked,14.85,169,.,fair, Galaxy S,1,
Samsung,"https://www.bonanza.com/listings/Samsung-SGH-A137-Navy-AT-T-Cellular-Phone/460758906
",Samsung SGH A137 - Navy (AT&T) Cellular Phone,AT&T,18.81,171,.,fair, Focus 2,1.0,
Samsung,"https://www.bonanza.com/listings/Samsung-Galaxy-J7-T-Mobile-Locked-Used-Excellent-Condition-16gb-White/499280401
",Samsung Galaxy J7 T-Mobile Locked Used Excellent Condition 16gb White,T-Mobile,148.5,172,.,fair,Galaxy J7,16,
Samsung,"https://www.bonanza.com/listings/Samsung-Katalyst-SGH-T739-Silver-Cellular-Phone/509214569
",Samsung Katalyst SGH-T739 - Silver Cellular Phone,Unlocked,10.81,173,.,fair, Focus 2,1.0,
Samsung,"https://www.bonanza.com/listings/Samsung-Galaxy-S7-Edge-32GB-12MP-Silver-Titanium-Unlocked-Smartphone-US-Warranty/482244634
",Samsung Galaxy S7 Edge 32GB 12MP Silver Titanium Unlocked Smartphone US Warranty,Unlocked,1138.0,174,.,good, Galaxy S7 edge,32,
Samsung,"https://www.bonanza.com/listings/Samsung-Galaxy-Note-3-used/510071517
",Samsung Galaxy Note 3 used,Unlocked,150,175,.,fair, Galaxy Note,32.0,
Samsung,"https://www.bonanza.com/listings/Samsung-model-SPH-A660-pcs-vison-phone/444965122
",Samsung model SPH-A660 pcs vison phone,Unlocked,20.85,176,.,fair,SPH A 660,16.0,
Samsung,"https://www.bonanza.com/listings/Samsung-Sprint-16-Gb-White-Cell-Phone-Smashed-Screen-No-Battery-No-Back-Cover/473975243
","SAMSUNG SPRINT 16 GB WHITE CELL PHONE(SMASHED SCREEN,NO BATTERY,NO BACK COVER",AT&T,8.15,178,.,fair,SPH-L720,16,
Samsung,"https://www.bonanza.com/listings/Samsung-Droid-Charge-SCH-1510-4G-Lte-Verizon-w-Skin-Working/498137536
",Samsung Droid Charge SCH-1510 - 4G LTE Verizon w/Skin - WORKING,Verizon,24.75,179,.,fair, Focus 2,1.0,
Samsung,"https://www.bonanza.com/listings/Samsung-Omnia-SGH-I900-Black-Verizon-Smartphone-Very-Good-Condition-/529227594
",Samsung Omnia SGH-I900 - Black (Verizon) Smartphone * Very Good Condition *,Verizon,23.5,180,.,fair,Omnia SGH-i900,16,
Samsung,"https://www.bonanza.com/listings/Unlocked-Samsung-Galaxy-S7-SM-G930P-32GB-Gold-Onyx-Factory-Unlocked/493368957
",UNLOCKED Samsung Galaxy S7 SM-G930P 32GB - Gold Onyx Factory Unlocked,Unlocked,229.0,181,.,fair,Galaxy S7,32,
Samsung,"https://www.bonanza.com/listings/Gold-Samsung-Galaxy-S7-G930T-T-MOBILE-Metro-Pcs-Straight-Talk-Good-8-10-9000/514092549
",GOLD SAMSUNG GALAXY S7 G930T T-MOBILE METRO PCS STRAIGHT TALK GOOD 8/10 9000,T-Mobile,215.0,182,.,fair, Galaxy S7,32,
Samsung,"https://www.bonanza.com/listings/Samsung-Galaxy-Note-4-SM-N910W8-32GB-Black-Unlocked-Smartphone-Wind/530074602
",Samsung Galaxy Note 4 SM-N910W8 - 32GB - Black (Unlocked) Smartphone Wind,Unlocked,204.05,183,.,fair, Galaxy Note 4,32,
Samsung,"https://www.bonanza.com/listings/Samsung-Galaxy-S-Captivate-SGH-I897-AT-T-Smartphone-/520192438
",Samsung Galaxy S Captivate SGH-I897 ( AT&T Smartphone ),AT&T,22.99,184,.,fair, Galaxy Ace Duos,16,
Samsung,"https://www.bonanza.com/listings/Samsung-Galaxy-S-II-epic-4g-touch-16gb-sprint-Includes-Box/522476231
",Samsung Galaxy S II epic 4g touch - 16gb - (sprint) - Includes Box,Sprint,39.55,185,.,fair, Galaxy S,1.0,
Samsung,"https://www.bonanza.com/listings/Samsung-Galaxy-Note-3-SM-N900R-32GB-Black-U-S-Cellular-Clean-IMEI-ESN/499045632
",Samsung Galaxy Note 3 SM-N900R - 32GB - Black (U.S. Cellular) Clean IMEI / ESN,Unlocked,108.9,186,.,fair, Galaxy Note,32.0,
Samsung,"https://www.bonanza.com/listings/Samsung-Galaxy-Note-II-SPH-L900-16GB-Titanium-Gray-Sprint-/496316728
",Samsung Galaxy Note II SPH-L900 - 16GB Titanium Gray (Sprint),Sprint,59.35,187,.,fair,Galaxy Note 2,16,
Samsung,"https://www.bonanza.com/listings/Samsung-Galaxy-S5-SM-G900A-16GB-White-AT-T-Unlocked-Great-Condition/479570479
",Samsung Galaxy S5 SM-G900A - 16GB - White (AT&T) Unlocked - Great Condition,Unlocked,139.95,188,.,fair, Galaxy S5,16,
Samsung,"https://www.bonanza.com/listings/Samsung-Galaxy-S6-edge-SM-G928-32GB-Black-Sapphire-AT-T-Smartphone/512994262
",Samsung Galaxy S6 edge+ + SM-G928 - 32GB - Black Sapphire (AT&T) Smartphone,AT&T,140.25,189,.,fair,Galaxy S6 Edge Plus,32,
Samsung,"https://www.bonanza.com/listings/Samsung-Galaxy-s3/500672096
",Samsung Galaxy s3,Unlocked,69.29,190,.,fair,Galaxy S3,32,
Samsung,"https://www.bonanza.com/listings/Samsung-G920-Galaxy-S6-32GB-Verizon-Wireless-4G-LTE-Android-Smartphone-Bundle/461145315
",Samsung G920 Galaxy S6 32GB Verizon Wireless 4G LTE Android Smartphone Bundle,Verizon,319.0,191,.,fair, Galaxy S6,32,
Samsung,"https://www.bonanza.com/listings/Gold-Unlocked-Samsung-Galaxy-S7-G930V-G930U-At-T-T-MOBILE-Straight-Talk-9000-9-U/530673331
",GOLD UNLOCKED SAMSUNG GALAXY S7 G930V G930U AT&T T-MOBILE STRAIGHT TALK 9000 9 U,Unlocked,220.0,192,.,fair, Galaxy S7,32,
Samsung,"https://www.bonanza.com/listings/Samsung-MyShot-SCH-R430-Black-Silver-Cricket-Cellular-Phone/521169179
",Samsung MyShot SCH-R430 - Black Silver (Cricket) Cellular Phone,Unlocked,10.76,193,.,fair,MyShot SCH-R430,8.0,
Samsung,"https://www.bonanza.com/listings/-Glue-Marks-Samsung-Galaxy-Note-4-SM-N910A-32GB-Black-AT-T-Clean-IMEI-ESN/529163490
",(Glue Marks) Samsung Galaxy Note 4 SM-N910A - 32GB Black (AT&T) Clean IMEI / ESN,AT&T,108.9,195,.,fair, Galaxy Note,32.0,
Samsung,"https://www.bonanza.com/listings/Very-Good-Unlocked-Samsung-Galaxy-s8-More-/531003177
",Very Good Unlocked Samsung Galaxy s8 & More!!,Unlocked,549.99,196,.,fair,Galaxy S8,64,
Samsung,"https://www.bonanza.com/listings/LN-Samsung-Galaxy-S5-Active-G870A-GSM-Unlocked-16GB-5-1-16MP-Smartphone/528015050
","LN Samsung Galaxy S5 Active G870A GSM Unlocked 16GB 5.1"" 16MP Smartphone",Unlocked,159.95,197,.,fair,Galaxy S5 Active,16,
Samsung,"https://www.bonanza.com/listings/Samsung-Galaxy-Note-5-SM-N920W8-32GB-Black-Bell-Canada-Clean-IMEI-ESN/529181834
",Samsung Galaxy Note 5 SM-N920W8 - 32GB - Black (Bell Canada) Clean IMEI / ESN,Unlocked,178.2,198,.,fair, Galaxy Note,32.0,
Samsung,"https://www.bonanza.com/listings/Samsung-Galaxy-S5-Smart-Cell-Phone-SM-G900V-16GB-Shimmery-White-Verizon-/525207748
",Samsung Galaxy S5 Smart Cell Phone SM-G900V - 16GB - Shimmery White (Verizon),Verizon,155.0,199,.,fair, Galaxy S5,16,
Samsung,"https://www.bonanza.com/listings/Samsung-G928-Galaxy-S6-Edge-Plus-64GB-Unlocked-Verizon-4G-LTE-Smartphone/529587487
",Samsung G928 Galaxy S6 Edge Plus 64GB Unlocked Verizon 4G LTE Smartphone,Unlocked,247.45,200,.,fair,Galaxy S6 Edge Plus,64,
Samsung,"https://www.bonanza.com/listings/Samsung-Galaxy-S-III-SGH-I747-16GB-Blue-AT-T-Unlocked-Smartphone/504923545
","Samsung Galaxy S III SGH-I747 - 16GB -Blue, AT&T Unlocked Smartphone",Unlocked,79.95,201,.,fair,Galaxy S3,16.0,
Samsung,"https://www.bonanza.com/listings/Pre-Owned-Verizon-Samsung-Pre-Paid-Gusto-Flip-Cell-Phone-Open-Package-/515646609
",Pre-Owned Verizon Samsung Pre Paid Gusto Flip Cell Phone(Open Package),Verizon,13.86,202,.,fair,Gusto,8.0,
Samsung,"https://www.bonanza.com/listings/Samsung-Galaxy-Note-5-SM-N920-64GB-Black-Rogers-Clean-IMEI-ESN/529187552
",Samsung Galaxy Note 5 SM-N920 - 64GB - Black (Rogers) Clean IMEI / ESN,Unlocked,198,203,.,fair, Galaxy Note,32.0,
Samsung,"https://www.bonanza.com/listings/Unlocked-Gold-Samsung-Galaxy-S7-G930A-At-T-T-MOBILE-Straight-Talk-Great-9-9000/530259176
",UNLOCKED GOLD SAMSUNG GALAXY S7 G930A AT&T T-MOBILE STRAIGHT TALK GREAT 9 9000,Unlocked,230.0,204,.,fair, Galaxy S7,32,
Samsung,"https://www.bonanza.com/listings/Samsung-Galaxy-S5-Smart-Cell-Phone-SM-G900V-16GB-Charcoal-Black-Verizon-/525207756
",Samsung Galaxy S5 Smart Cell Phone SM-G900V - 16GB - Charcoal Black (Verizon),Verizon,225.0,205,.,fair, Galaxy S5,16,"Glass Screen Protector, Charging Cord and Original Box"
Samsung,"https://www.bonanza.com/listings/Samsung-Galaxy-S6-Edge-Plus-32GB-Black-Unlocked-AT-T-T-Mobile-Smartphone-Ghost/529630552
",Samsung Galaxy S6 Edge Plus 32GB Black Unlocked AT&T T-Mobile Smartphone Ghost,Unlocked,237.55,206,.,fair,Galaxy S6 Edge Plus,32.0,"Adaptor, Cable"
